epoch,categorical_accuracy,loss,miou,val_categorical_accuracy,val_loss,val_miou
0,0.2532310485839844,881.9228515625,0.11064775288105011,0.5743134617805481,0.9252314567565918,0.272819459438324
1,0.3396941125392914,590.5097045898438,0.15697228908538818,0.4006076157093048,1.1237574815750122,0.11152394860982895
2,0.4081973135471344,507.68499755859375,0.19497103989124298,0.6628938913345337,0.5992823243141174,0.3167206943035126
3,0.461811900138855,445.4609069824219,0.23306359350681305,0.6942276954650879,0.497256338596344,0.40646058320999146
4,0.5107182264328003,390.6194763183594,0.26716360449790955,0.6630130410194397,0.3892691433429718,0.40160316228866577
5,0.5341814160346985,384.97235107421875,0.284904420375824,0.6583666205406189,0.3917657434940338,0.3883056342601776
6,0.5592504143714905,358.7795104980469,0.30430009961128235,0.6852921843528748,0.38907426595687866,0.3971553444862366
7,0.5877492427825928,343.6327209472656,0.323881059885025,0.6702805757522583,0.4054837226867676,0.37948077917099
8,0.5653929710388184,354.17547607421875,0.30727067589759827,0.46446654200553894,0.737138032913208,0.28095877170562744
9,0.5893082618713379,338.62811279296875,0.33120080828666687,0.7274081110954285,0.30388954281806946,0.45479774475097656
10,0.6232168674468994,318.201416015625,0.35465124249458313,0.7153154015541077,0.39054441452026367,0.43476563692092896
11,0.6308560371398926,311.0526428222656,0.36298733949661255,0.7196044325828552,0.3030759394168854,0.4592238962650299
12,0.6492836475372314,310.3333740234375,0.3768343925476074,0.7549294233322144,0.2830096483230591,0.4866783320903778
13,0.656829297542572,304.4147033691406,0.37864911556243896,0.6422827243804932,0.4252494275569916,0.3690086305141449
14,0.6680541634559631,296.1191101074219,0.39230430126190186,0.7271698117256165,0.30368340015411377,0.4617327153682709
15,0.6752568483352661,288.4551696777344,0.40445858240127563,0.7448620796203613,0.30390000343322754,0.4056800901889801
16,0.6701900362968445,288.0531311035156,0.40307164192199707,0.7478405833244324,0.26346784830093384,0.4869830310344696
17,0.6834884285926819,280.6731262207031,0.41095930337905884,0.7153750061988831,0.35422030091285706,0.3829701542854309
18,0.6959294080734253,274.129150390625,0.42967063188552856,0.6866027116775513,0.35683587193489075,0.3793494701385498
19,0.6889449954032898,279.9891052246094,0.4209745526313782,0.6537796854972839,0.4579358398914337,0.3551384210586548
20,0.6870586276054382,279.9891662597656,0.419192910194397,0.28224220871925354,1.3748959302902222,0.15327227115631104
21,0.7010430097579956,270.7928466796875,0.4316774904727936,0.7377732992172241,0.3148474395275116,0.40368348360061646
22,0.7169605493545532,259.9285888671875,0.4457074999809265,0.7536784410476685,0.28887757658958435,0.43216589093208313
23,0.7264549732208252,259.1971130371094,0.46087682247161865,0.7750640511512756,0.22644639015197754,0.4541133642196655
24,0.7278892397880554,259.2752685546875,0.4590017795562744,0.7009590864181519,0.2836846709251404,0.313483864068985
25,0.7160095572471619,258.5180969238281,0.44647595286369324,0.7826889753341675,0.2315739393234253,0.456807404756546
26,0.7357622981071472,254.47117614746094,0.4713156521320343,0.5500684976577759,0.6012102961540222,0.2604784667491913
27,0.7171632051467896,260.7071838378906,0.4460466504096985,0.7618991136550903,0.25726500153541565,0.4415243864059448
28,0.7335329055786133,252.32943725585938,0.4732798933982849,0.6297730207443237,0.4991815984249115,0.3667266070842743
29,0.7279672026634216,252.98681640625,0.4605425000190735,0.7785190939903259,0.2952204644680023,0.4470263123512268
30,0.7538780570030212,242.93153381347656,0.4903406500816345,0.8013939261436462,0.22529539465904236,0.4620607793331146
31,0.749216616153717,249.11134338378906,0.48394182324409485,0.7172216773033142,0.3847019374370575,0.40141183137893677
32,0.7115195989608765,261.0821228027344,0.453405499458313,0.6531839966773987,0.37860268354415894,0.33764439821243286
33,0.7451943159103394,245.90504455566406,0.48076382279396057,0.7855483293533325,0.2517924904823303,0.44344058632850647
34,0.753987193107605,243.37571716308594,0.4914955794811249,0.7203788757324219,0.2822039723396301,0.4108578860759735
35,0.7475951910018921,246.8123779296875,0.48968708515167236,0.7611842751502991,0.25629913806915283,0.43513715267181396
36,0.7491386532783508,244.01589965820312,0.4877657890319824,0.7349734902381897,0.315748393535614,0.5044973492622375
37,0.7632165551185608,237.7578125,0.5106126666069031,0.719366192817688,0.4294462502002716,0.41559740900993347
38,0.7646976113319397,238.1141357421875,0.5111518502235413,0.8065764904022217,0.2213841825723648,0.4716027081012726
39,0.7629047632217407,241.29116821289062,0.4978821277618408,0.8059212565422058,0.22228123247623444,0.47589510679244995
40,0.7718379497528076,235.98550415039062,0.5196382999420166,0.7639840245246887,0.261096328496933,0.43992340564727783
41,0.7496375441551208,241.91563415527344,0.48430943489074707,0.754869818687439,0.304706335067749,0.42150309681892395
42,0.760004997253418,236.9812469482422,0.504704475402832,0.6397807598114014,0.535641610622406,0.31612759828567505
43,0.768376886844635,231.2336883544922,0.5229921340942383,0.7341991066932678,0.293192982673645,0.42701128125190735
44,0.766085147857666,234.14527893066406,0.5150574445724487,0.7793530821800232,0.2428383231163025,0.4356711506843567
45,0.778619647026062,228.35812377929688,0.5356719493865967,0.7436111569404602,0.2910674214363098,0.42320406436920166
46,0.7798357009887695,230.21310424804688,0.5320783257484436,0.6219694018363953,0.6466766595840454,0.3251799941062927
47,0.7574170231819153,239.50511169433594,0.4932669401168823,0.758205771446228,0.2894785702228546,0.5083206295967102
48,0.7738022804260254,229.734130859375,0.5213785171508789,0.7526657581329346,0.2786974012851715,0.4403265118598938
49,0.7817688584327698,226.9896697998047,0.5343758463859558,0.7713111042976379,0.23791776597499847,0.44342923164367676
50,0.7813011407852173,230.64100646972656,0.5323290228843689,0.6382915377616882,0.3948841691017151,0.4730379283428192
51,0.7930873036384583,224.0925750732422,0.5644364356994629,0.6409721970558167,0.6620113849639893,0.2874523997306824
52,0.7904993295669556,226.4276580810547,0.5594217777252197,0.8136653304100037,0.21167567372322083,0.4733284115791321
53,0.794630765914917,221.4580841064453,0.575343132019043,0.7891225218772888,0.27206432819366455,0.45214372873306274
54,0.7901251912117004,223.30165100097656,0.5574641227722168,0.764937162399292,0.27488765120506287,0.4189280569553375
55,0.7977488040924072,221.94688415527344,0.5757951736450195,0.7823911309242249,0.2507295608520508,0.45339566469192505
56,0.7701230049133301,231.0439453125,0.5142666101455688,0.7592184543609619,0.2758159041404724,0.4445716142654419
57,0.7890962362289429,227.55335998535156,0.5425428152084351,0.7647584676742554,0.2751304507255554,0.4188804626464844
58,0.7875528335571289,228.06675720214844,0.5457668304443359,0.7910287976264954,0.23726435005664825,0.44510191679000854
59,0.793632984161377,219.5653533935547,0.57472825050354,0.7372967004776001,0.3652401566505432,0.410703182220459
60,0.7962053418159485,220.2838134765625,0.5573726892471313,0.8177160620689392,0.19859305024147034,0.4782962203025818
