epoch,categorical_accuracy,loss,miou,val_categorical_accuracy,val_loss,val_miou
0,0.2625207304954529,863.6351928710938,0.1250772625207901,0.49986371397972107,0.8908032178878784,0.21849775314331055
1,0.3812929689884186,572.8455200195312,0.18655160069465637,0.5417064428329468,0.8363410830497742,0.2564692795276642
2,0.44025999307632446,488.1480407714844,0.2242640256881714,0.6353414058685303,0.6078431010246277,0.3193800449371338
3,0.5007542967796326,434.60107421875,0.2571520507335663,0.7579392194747925,0.35203343629837036,0.38797473907470703
4,0.5521782040596008,397.4250793457031,0.2945493459701538,0.752282977104187,0.37115663290023804,0.43700045347213745
5,0.5957609415054321,368.6638488769531,0.3229573965072632,0.7308845520019531,0.3877904713153839,0.41894081234931946
6,0.6422305703163147,338.2002258300781,0.35467541217803955,0.6382717490196228,0.5641792416572571,0.3639099597930908
7,0.673669695854187,319.5274353027344,0.38334763050079346,0.7422652244567871,0.3939198851585388,0.4232068359851837
8,0.7095043659210205,300.57635498046875,0.41013360023498535,0.7175276279449463,0.4359872043132782,0.4146440327167511
9,0.7184816598892212,300.45098876953125,0.4151136875152588,0.8028485774993896,0.29037773609161377,0.4897353947162628
10,0.7272354960441589,295.5448303222656,0.42731285095214844,0.7167098522186279,0.5119903683662415,0.40396925806999207
11,0.7361382842063904,285.8763427734375,0.4400911033153534,0.7742946743965149,0.31886282563209534,0.4385949373245239
12,0.7425267100334167,282.2257385253906,0.43901968002319336,0.7620280981063843,0.33545586466789246,0.5046085119247437
13,0.7679685354232788,270.4558410644531,0.46556681394577026,0.7965790033340454,0.330259770154953,0.427655965089798
14,0.752975344657898,285.1258239746094,0.45432770252227783,0.7446504235267639,0.3896913528442383,0.36925798654556274
15,0.776182234287262,260.177001953125,0.4802185297012329,0.7765435576438904,0.3339453339576721,0.41970545053482056
16,0.7946397066116333,256.220703125,0.49566560983657837,0.7790650129318237,0.2993745505809784,0.4253378212451935
17,0.787748396396637,262.38787841796875,0.4911748766899109,0.7093498706817627,0.4867262542247772,0.3509711027145386
18,0.81305992603302,243.40084838867188,0.5246124863624573,0.7834945917129517,0.30870163440704346,0.4339263439178467
19,0.8217019438743591,242.8756103515625,0.5314787030220032,0.7673435807228088,0.3765610456466675,0.3776894509792328
20,0.8215343356132507,240.64202880859375,0.5303375720977783,0.7856072187423706,0.3244469165802002,0.473184734582901
21,0.8348512649536133,233.44642639160156,0.5506583452224731,0.8656808137893677,0.18556177616119385,0.518132209777832
22,0.8340317606925964,235.3868865966797,0.5553011298179626,0.8221343755722046,0.2596943974494934,0.5447390675544739
23,0.83717942237854,236.79324340820312,0.5538862347602844,0.7383126616477966,0.3666888177394867,0.42306217551231384
24,0.8313683867454529,241.22886657714844,0.5420229434967041,0.5604470372200012,0.7914483547210693,0.3150064945220947
25,0.8520795106887817,226.19740295410156,0.5758442878723145,0.7820634841918945,0.3517672121524811,0.4039761424064636
26,0.8496209979057312,229.565673828125,0.5682833194732666,0.7980782389640808,0.32224181294441223,0.5057457089424133
27,0.8594736456871033,220.5479736328125,0.5862730741500854,0.8154559135437012,0.31698688864707947,0.5555429458618164
28,0.8584492802619934,223.18301391601562,0.5824055671691895,0.8828540444374084,0.18742458522319794,0.5933934450149536
29,0.8525451421737671,222.2156982421875,0.5749862194061279,0.8375357985496521,0.2524614930152893,0.4525914788246155
30,0.8694194555282593,216.70339965820312,0.6056748628616333,0.7674117684364319,0.35870492458343506,0.4192339777946472
31,0.8636456727981567,215.60337829589844,0.5924077033996582,0.8611149191856384,0.21735170483589172,0.5931496024131775
32,0.8626585602760315,219.75897216796875,0.5893529653549194,0.863023042678833,0.22449864447116852,0.5916242599487305
33,0.859399139881134,217.36412048339844,0.5957032442092896,0.6275044083595276,0.6485149264335632,0.2671966552734375
34,0.8684881925582886,219.0395965576172,0.5988267660140991,0.8112307190895081,0.28831490874290466,0.4449876844882965
35,0.875789225101471,209.0799560546875,0.6159733533859253,0.8666348457336426,0.20675958693027496,0.5249002575874329
36,0.86984783411026,215.50457763671875,0.6034255027770996,0.5902957320213318,0.6078717112541199,0.3012921214103699
37,0.8716731071472168,214.1698760986328,0.6073727607727051,0.8270410299301147,0.2320181429386139,0.4489879608154297
38,0.8838539123535156,209.325439453125,0.6303763389587402,0.8683385848999023,0.2180827260017395,0.5064880847930908
39,0.8864055275917053,203.70301818847656,0.6335380673408508,0.8453046083450317,0.24605916440486908,0.464275985956192
40,0.8819541335105896,207.06121826171875,0.6264256238937378,0.5515878200531006,0.5912866592407227,0.3781372606754303
41,0.8858281373977661,203.4695587158203,0.6335359811782837,0.8679978251457214,0.2140183448791504,0.5253643989562988
42,0.8928312063217163,201.62399291992188,0.6432161927223206,0.8269047141075134,0.253051221370697,0.4765368103981018
43,0.895680844783783,199.46588134765625,0.6596791744232178,0.8613874912261963,0.2254510074853897,0.5113859176635742
44,0.8858653903007507,206.0494384765625,0.6300069093704224,0.7873108983039856,0.2841852903366089,0.3870478868484497
45,0.8972639441490173,199.11264038085938,0.6563760042190552,0.8536186218261719,0.21861077845096588,0.5078608989715576
46,0.8981579542160034,199.39601135253906,0.6552407741546631,0.8746762871742249,0.1953173279762268,0.5167819857597351
47,0.879085898399353,208.68984985351562,0.6191132068634033,0.8515742421150208,0.22159640491008759,0.48473215103149414
48,0.8809670209884644,207.10791015625,0.6164741516113281,0.8615919351577759,0.21840515732765198,0.5079382061958313
49,0.8944329619407654,197.1892547607422,0.646770179271698,0.8733133673667908,0.20149452984333038,0.5513670444488525
50,0.8974502086639404,198.53831481933594,0.6642501354217529,0.8272454738616943,0.3051227629184723,0.45639121532440186
51,0.8971894979476929,196.50485229492188,0.6574622392654419,0.8964836001396179,0.1702153980731964,0.5556589961051941
52,0.8965189456939697,197.52943420410156,0.6495108604431152,0.8898732662200928,0.16358374059200287,0.5359134674072266
53,0.9052727818489075,195.59629821777344,0.672697126865387,0.7788605690002441,0.34546974301338196,0.41183072328567505
54,0.870145857334137,208.9958038330078,0.6060791611671448,0.883058488368988,0.1934109777212143,0.5659030675888062
55,0.9048816561698914,196.08409118652344,0.6767220497131348,0.8072781562805176,0.2545149028301239,0.4259588122367859
56,0.9116425514221191,189.1541748046875,0.6896166801452637,0.8179773688316345,0.2982816994190216,0.4736155867576599
57,0.9030377268791199,193.4434051513672,0.6689493656158447,0.8627504706382751,0.2279423326253891,0.5069012641906738
58,0.91005939245224,190.8372344970703,0.6916228532791138,0.8643178343772888,0.18472245335578918,0.5055180788040161
59,0.9066696763038635,190.46315002441406,0.6727830171585083,0.8784244060516357,0.15985313057899475,0.5332640409469604
60,0.9149391651153564,189.5542755126953,0.702344536781311,0.8632956147193909,0.2387666553258896,0.5111351013183594
61,0.917174220085144,187.1927490234375,0.7045571804046631,0.8857162594795227,0.19566534459590912,0.537738025188446
62,0.9135609269142151,187.86660766601562,0.7010205984115601,0.8974376320838928,0.14830102026462555,0.5492994785308838
63,0.9207688570022583,185.6797637939453,0.7202258110046387,0.888237714767456,0.1797351837158203,0.5428762435913086
64,0.9029818773269653,194.2939453125,0.6634994745254517,0.8609104752540588,0.16674885153770447,0.5354672074317932
65,0.9122944474220276,187.0402374267578,0.6962964534759521,0.8603652715682983,0.19347606599330902,0.5090042352676392
66,0.8627516627311707,210.042724609375,0.6133445501327515,0.8001226782798767,0.33852604031562805,0.46926388144493103
67,0.88742995262146,199.15338134765625,0.6371050477027893,0.8296306133270264,0.2960336208343506,0.47161516547203064
68,0.88593989610672,199.62454223632812,0.6340100765228271,0.8208395838737488,0.29887819290161133,0.43413612246513367
69,0.9030936360359192,193.28892517089844,0.6715637445449829,0.8687474727630615,0.2108164280653,0.5204777717590332
70,0.9116984009742737,186.5188446044922,0.6948763728141785,0.8665667176246643,0.22537483274936676,0.5035231709480286
71,0.9174535870552063,184.32736206054688,0.7221759557723999,0.8506882786750793,0.25453922152519226,0.4821538031101227
72,0.9169320464134216,185.69219970703125,0.7065779566764832,0.8487120270729065,0.23741944134235382,0.49515676498413086
73,0.9055707454681396,194.03074645996094,0.6659889221191406,0.7565081119537354,0.34828847646713257,0.4200500249862671
74,0.9023299813270569,192.49066162109375,0.6640799641609192,0.828199565410614,0.25357526540756226,0.47129330039024353
75,0.9116798043251038,187.61831665039062,0.696962296962738,0.752964437007904,0.35195425152778625,0.3738130033016205
76,0.9085507988929749,188.8446807861328,0.6751070022583008,0.8397164940834045,0.26105767488479614,0.5044379830360413
